"replicate","timeStep","resource1amount","resource2amount","prey1PopulationSize","prey2PopulationSize","prey1catches","prey2catches","predator1PopulationSize","prey1growthRate","prey2growthRate","predatorGrowthRate"
1,0,62500,62500,100,100,0,0,0,0,0,0
1,10,57523,57755,99,93,0,0,0,-1,-7,0
1,20,57457,57867,148,128,0,0,0,49.4949494949495,37.6344086021505,0
1,30,55172,56250,202,179,0,0,0,36.4864864864865,39.84375,0
1,40,52465,53583,265,247,0,0,0,31.1881188118812,37.9888268156425,0
1,50,49526,50175,395,344,0,0,0,49.0566037735849,39.2712550607287,0
1,60,42994,45207,548,496,0,0,0,38.7341772151899,44.1860465116279,0
1,70,35529,37767,743,695,0,0,0,35.5839416058394,40.1209677419355,0
1,80,26359,28279,1016,946,0,0,0,36.742934051144,36.1151079136691,0
1,90,16247,17663,1308,1297,0,0,0,28.740157480315,37.1035940803383,0
1,100,8713,8058,1573,1528,0,0,0,20.2599388379205,17.8103315343099,0
1,110,3806,4219,1578,1630,0,0,0,0.317863954227591,6.67539267015707,0
1,120,3692,2931,1686,1748,0,0,0,6.84410646387833,7.23926380368098,0
1,130,3295,2273,1639,1626,0,0,0,-2.78766310794781,-6.97940503432494,0
1,140,2851,3042,1641,1647,0,0,0,0.12202562538133,1.29151291512915,0
1,150,2963,2878,1651,1616,0,0,0,0.60938452163315,-1.88221007893139,0
1,160,3248,3191,1609,1671,0,0,0,-2.54391278013325,3.40346534653465,0
1,170,2899,2519,1671,1651,0,0,0,3.8533250466128,-1.19688809096349,0
1,180,2734,3049,1692,1648,0,0,0,1.25673249551167,-0.181708055723804,0
1,190,2329,2861,1592,1623,0,0,0,-5.91016548463357,-1.51699029126214,0
1,200,3056,2866,1702,1693,0,0,0,6.90954773869347,4.31300061614295,0
1,210,3382,3518,1440,1436,19,20,115,-15.3936545240893,-15.1801535735381,0
1,220,6728,7344,1363,1336,26,31,157,-5.34722222222222,-6.96378830083565,36.5217391304348
1,230,10340,10955,1241,1153,26,32,212,-8.95084372707263,-13.6976047904192,35.031847133758
1,240,14987,17736,1038,958,42,35,280,-16.3577759871072,-16.9124024284475,32.0754716981132
1,250,24884,27552,627,646,48,39,320,-39.5953757225434,-32.5678496868476,14.2857142857143
1,260,42520,41153,262,291,33,21,261,-58.2137161084529,-54.953560371517,-18.4375
1,270,54100,52968,123,141,7,15,103,-53.0534351145038,-51.5463917525773,-60.536398467433
1,280,57378,56623,127,126,5,4,16,3.2520325203252,-10.6382978723404,-84.4660194174757
1,290,56335,56332,155,160,1,3,4,22.0472440944882,26.984126984127,-75
1,300,55030,54707,209,229,0,0,1,34.8387096774194,43.125,-75
1,310,52208,51031,278,313,0,0,1,33.0143540669856,36.6812227074236,0
1,320,48982,46806,396,450,0,0,0,42.4460431654676,43.7699680511182,-100
1,330,42718,40231,563,639,0,0,0,42.1717171717172,42,0
1,340,35066,31270,769,872,0,0,0,36.5896980461812,36.4632237871675,0
1,350,25827,21127,1036,1171,0,0,0,34.7204161248374,34.2889908256881,0
1,360,15191,11530,1317,1440,0,0,0,27.1235521235521,22.9718189581554,0
1,370,9156,6143,1541,1591,0,0,0,17.0083523158694,10.4861111111111,0
1,380,4307,3925,1620,1647,0,0,0,5.12654120700844,3.51979886863608,0
1,390,3477,2644,1671,1647,0,0,0,3.14814814814815,0,0
1,400,2761,2576,1620,1730,0,0,0,-3.05206463195691,5.0394656952034,0
1,410,2581,1776,1677,1610,0,0,0,3.51851851851852,-6.9364161849711,0
1,420,2446,3673,1681,1616,0,0,0,0.238521168753727,0.372670807453416,0
1,430,2234,3502,1667,1626,0,0,0,-0.83283759666865,0.618811881188119,0
1,440,2847,3257,1601,1695,0,0,0,-3.95920815836833,4.24354243542435,0
1,450,3092,2437,1650,1639,0,0,0,3.06058713304185,-3.30383480825959,0
1,460,3034,2854,1632,1601,0,0,0,-1.09090909090909,-2.31848688224527,0
1,470,3111,2790,1659,1669,0,0,0,1.65441176470588,4.2473454091193,0
1,480,2586,2652,1686,1677,0,0,0,1.62748643761302,0.479328939484721,0
1,490,2289,2528,1651,1646,0,0,0,-2.07591933570581,-1.84853905784138,0
1,500,3206,3053,1626,1651,0,0,0,-1.51423379769836,0.303766707168894,0
1,510,3353,3202,1613,1626,0,0,0,-0.799507995079951,-1.51423379769836,0
1,520,3820,3780,1650,1661,0,0,0,2.2938623682579,2.15252152521525,0
1,530,2787,2351,1639,1626,0,0,0,-0.666666666666667,-2.10716435881999,0
1,540,2408,3016,1694,1664,0,0,0,3.35570469798658,2.3370233702337,0
1,550,2432,2799,1653,1655,0,0,0,-2.42030696576151,-0.540865384615385,0
1,560,3136,2514,1604,1633,0,0,0,-2.9643073200242,-1.32930513595166,0
1,570,2883,3323,1648,1626,0,0,0,2.7431421446384,-0.428658909981629,0
1,580,2603,3107,1699,1667,0,0,0,3.09466019417476,2.52152521525215,0
1,590,2771,2746,1667,1671,0,0,0,-1.88346085932902,0.23995200959808,0
1,600,2551,2606,1632,1634,0,0,0,-2.0995800839832,-2.21424296828247,0
1,610,3054,2787,1620,1667,0,0,0,-0.735294117647059,2.01958384332925,0
